Date,Time,MSec from start,Mission,Emergency Stop,Operating Mode,Dead mans switch,Machine Hours,GPSLat,GPSLong,GPSOrientation,Speed,x_map,y_map,object_id_1,state_object_1,x_object_1,y_object_1,loaded_slot_id_1,object_id_2,state_object_2,x_object_2,y_object_2,loaded_slot_id_2,object_id_3,state_object_3,x_object_3,y_object_3,loaded_slot_id_3,object_id_4,state_object_4,x_object_4,y_object_4,loaded_slot_id_4,object_id_5,state_object_5,x_object_5,y_object_5,loaded_slot_id_5,slot_id_1,state_slot_1,x_slot_1,y_slot_1,planned_object_id_1,slot_id_2,state_slot_2,x_slot_2,y_slot_2,planned_object_id_2,slot_id_3,state_slot_3,x_slot_3,y_slot_3,planned_object_id_3,slot_id_4,state_slot_4,x_slot_4,y_slot_4,planned_object_id_4,data_error,param_error,is_connected,c_drive,c_lift,c_shift,c_steer,c_steer_rate,c_tilt,c_drive_pos_ref,c_lift_pos_ref,c_shift_pos_ref,c_steer_pos_ref,c_tilt_pos_ref,c_drive_vel_ref,c_lift_vel_ref,c_shift_vel_ref,c_steer_vel_ref,c_tilt_vel_ref,c_shift_pos,c_drive_vel,c_steer_pos,c_steer_vel,x_rel,y_rel,z_rel,theta_rel,z_pallet,steering_pos,steering_rate,shift_pos,object_pallet_x,object_pallet_y,object_pallet_z,object_pallet_roll,object_pallet_pitch,object_pallet_yaw,object_crayler_x,object_crayler_y,object_crayler_z,object_crayler_roll,object_crayler_pitch,object_crayler_yaw,x_error,y_error,theta_error
2025-07-16,07:08:08.734975,31881.208419799805,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-1.870225994250358,30.292584768342643,30.292584768342643,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5194918990305383,0.3248920467,0.093,0.0035822328645735,0.0,0.1972648948431015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8819664206778484,-0.0307416755521821,-0.2166636264034723,1.2281895767088429,0.0176942180164172,0.0035822328645735,0.0041872337460517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.773028,31919.26121711731,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-1.6544306872214705,30.32316584394533,30.32316584394533,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4595505260654762,0.3248920467,0.093,0.0032862194348126,0.0,0.1970761567354202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9273918736100342,-0.0315308067901902,-0.2171041855472074,1.2154386444406384,0.0176942180164172,0.0032862194348126,-0.0006210133433341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.850960,31997.19285964966,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-1.3110144996916282,30.349316884720103,30.349316884720103,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3641599540350547,0.3248920467,0.093,0.0048069185577332,0.0,0.1963814795017242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9667370840743672,-0.0305072325401525,-0.2179283000541751,1.2387306802537807,0.0176942180164172,0.0048069185577332,0.0382353775203228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.850960,31997.19285964966,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-1.3110144996916282,30.349316884720103,30.349316884720103,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3641599540350547,0.3248920467,0.093,0.0048069185577332,0.0,0.1963814795017242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9667370840743672,-0.0305072325401525,-0.2179283000541751,1.2387306802537807,0.0176942180164172,0.0048069185577332,0.0382353775203228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.850960,31997.19285964966,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-1.3110144996916282,30.357644402115056,30.357644402115056,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3641599540350547,0.3248920467,0.093,0.0048069185577332,0.0,0.1963814795017242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9667370840743672,-0.0305072325401525,-0.2179283000541751,1.2387306802537807,0.0176942180164172,0.0048069185577332,0.0382353775203228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.891020,32037.253379821777,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-0.8724627466974374,30.357644402115056,30.357644402115056,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2423436154286382,0.3248920467,0.093,0.0051079071126878,0.0,0.1957618147134781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9667370840743672,-0.0305072325401525,-0.2179283000541751,1.2387306802537807,0.0176942180164172,0.0051079071126878,0.0069682672619819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.891020,32037.253379821777,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-0.8724627466974374,30.357644402115056,30.357644402115056,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2423436154286382,0.3248920467,0.093,0.0051079071126878,0.0,0.1957618147134781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9795465416907588,-0.0307899610447073,-0.2182537241062266,1.2258421973001532,0.0176942180164172,0.0051079071126878,0.0069682672619819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.891020,32037.253379821777,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-0.8724627466974374,30.357644402115056,30.357644402115056,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2423436154286382,0.3248920467,0.093,0.0051079071126878,0.0,0.1957618147134781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9795465416907588,-0.0307899610447073,-0.2182537241062266,1.2258421973001532,0.0176942180164172,0.0051079071126878,0.0069682672619819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.891020,32037.253379821777,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-0.8724627466974374,30.357644402115056,30.357644402115056,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2423436154286382,0.3248920467,0.093,0.0051079071126878,0.0,0.1957618147134781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9795465416907588,-0.0307899610447073,-0.2182537241062266,1.2258421973001532,0.0176942180164172,0.0051079071126878,0.0069682672619819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,07:08:08.891020,32037.253379821777,UnloadPallet,False,autonomous,False,0.0,0.0,0.0,0.0,-0.8724627466974374,30.357644402115056,30.357644402115056,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,-1,,0.0,0.0,,ground_5_frame_0,empty,32.107235100960274,-21.59114954858036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2423436154286382,0.3248920467,0.093,0.0051079071126878,0.0,0.1957618147134781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9795465416907588,-0.0307899610447073,-0.2182537241062266,1.2258421973001532,0.0176942180164172,0.0051079071126878,0.0069682672619819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
